sample_N,scenario,structure,estimator,outer_opt,dataset_id,parameter,param_class,true_value,estimate,rel_err,rel_err_pct,sq_rel,abs_rel
80,1,ode,focei,lbfgsb3c,13,var_CL,structural_other,0.1,0.10044121120115325,0.0044121120115324375,0.44121120115324375,1.946673240230881e-5,0.0044121120115324375
80,1,ode,focei,lbfgsb3c,13,var_Vc,structural_other,0.1,0.09963673260550926,-0.0036326739449074608,-0.3632673944907461,1.3196319990009533e-5,0.0036326739449074608
80,1,ode,focei,lbfgsb3c,13,cov_VcCL,structural_other,0.02,0.019907092644569385,-0.00464536777153076,-0.46453677715307606,2.1579441732776664e-5,0.00464536777153076
80,1,ode,focei,lbfgsb3c,13,ResErr,structural_other,0.1,0.09935231957823773,-0.006476804217622756,-0.6476804217622756,4.1948992873415915e-5,0.006476804217622756
80,1,ode,focei,lbfgsb3c,14,TVCL,structural_intercept,0.6,0.5763623974259898,-0.039396004290016925,-3.9396004290016924,0.001552045154019032,0.039396004290016925
80,1,ode,focei,lbfgsb3c,14,TVVc,structural_intercept,20,18.378970668314558,-0.08105146658427209,-8.10514665842721,0.006569340235461375,0.08105146658427209
80,1,ode,focei,lbfgsb3c,14,TVQ,structural_other,1.8,1.8525513303188315,0.029195183510461895,2.9195183510461895,8.523587402095461e-4,0.029195183510461895
80,1,ode,focei,lbfgsb3c,14,TVVp,structural_other,80,80.12933538059175,0.0016166922573969344,0.16166922573969345,2.6136938551271955e-6,0.0016166922573969344
80,1,ode,focei,lbfgsb3c,14,TVKA,structural_other,0.7,0.7000000000000003,4.758098676964956e-16,4.7580986769649564e-14,2.263950301973567e-31,4.758098676964956e-16
80,1,ode,focei,lbfgsb3c,14,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,14,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,14,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,14,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,14,var_CL,structural_other,0.1,0.08141370735029504,-0.1858629264970496,-18.586292649704962,0.03454502744604766,0.1858629264970496
80,1,ode,focei,lbfgsb3c,14,var_Vc,structural_other,0.1,0.10558023706214255,0.05580237062142543,5.580237062142543,0.003113904566970924,0.05580237062142543
80,1,ode,focei,lbfgsb3c,14,cov_VcCL,structural_other,0.02,0.01911870740884716,-0.04406462955764204,-4.406462955764204,0.0019416915780522204,0.04406462955764204
