sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,16,linCmt,CLBW,covariate_beta,0.75,84,-18.516540186533334,-30.908572487060553,37.881643292,64.55517236694608,99.0062431766624
80,16,linCmt,CLcrCL,covariate_beta,0.5,100,-11.910642159599998,-21.811980886008282,19.6911411591,49.423293798946915,99.08600873034881
80,16,linCmt,VcBW,covariate_beta,1,89,-33.486398199300005,-47.77366935190104,36.243440678000006,69.34013329939516,98.97011351399401
80,16,linCmt,VcSEX,covariate_beta,0.4054651081081644,97,-4.332953193219689,-3.6517597342962977,15.677796864059095,21.489682365470568,33.55634144182312
80,16,linCmt,TVCL,structural_intercept,0.6,100,-8.220441400147022,-9.17309013660437,9.298181291460983,12.855325136191297,19.542775769128042
80,16,linCmt,TVVc,structural_intercept,20,100,-5.719389611075876,-5.648918314042851,7.739193438864217,10.545218723505702,16.868125146112977
80,16,linCmt,ResErr,structural_other,0.1,100,13.186703087999996,13.514527272119995,13.186703087999996,14.456469589435386,19.666265177199996
80,16,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,16,linCmt,TVQ,structural_other,1.8,100,3.387749933568779,3.3517726558259806,3.387749933568779,3.7491025764396153,5.423453019741904
80,16,linCmt,TVVp,structural_other,80,100,1.9257124679078788,1.7722719426979698,1.9640736272446626,2.3673674413383408,3.5735300491532076
80,16,linCmt,cov_VcCL,structural_other,0.02,100,-5.432043422249986,3.822877329439995,26.14388475024998,43.8799063734445,64.99714218685016
80,16,linCmt,var_CL,structural_other,0.1,100,-6.083288895650026,-6.268039192856007,10.90425348510001,17.881505247593573,29.917865997730008
80,16,linCmt,var_Vc,structural_other,0.1,100,-31.529756162400012,-30.095565438805004,31.71385471245002,34.517378657215076,51.88190288944001
80,16,ode,CLBW,covariate_beta,0.75,84,-18.465293062066664,-30.925219005501653,37.9315883,64.57115413769958,99.00576833620507
80,16,ode,CLcrCL,covariate_beta,0.5,100,-11.895324496099995,-21.83328011412578,19.692875678700002,49.41251980330665,99.093380821821
80,16,ode,VcBW,covariate_beta,1,88,-34.21692441975,-48.10949342514306,38.3786331291,69.66391409468669,98.98380149229399
80,16,ode,VcSEX,covariate_beta,0.4054651081081644,97,-3.3666355736146096,-3.1869594094236566,15.694547730074884,21.60730590868736,33.47090160848792
80,16,ode,TVCL,structural_intercept,0.6,100,-8.156107800745874,-9.205269703947414,9.305585498535738,12.86723084028361,19.573683877237524
80,16,ode,TVVc,structural_intercept,20,100,-5.367524558975019,-5.415824900456299,7.9621431486993455,10.668349212290883,16.83048420324753
80,16,ode,ResErr,structural_other,0.1,100,13.146208215999994,13.423164515319996,13.146208215999994,14.34791796796128,19.9951083682
80,16,ode,TVKA,structural_other,0.7,100,0,0,0,0,0
80,16,ode,TVQ,structural_other,1.8,100,3.4004496246707925,3.282240528985667,3.4004496246707925,3.679202471141173,5.4052842556776755
80,16,ode,TVVp,structural_other,80,100,1.86498391419863,1.7144580386407153,1.9258208041253777,2.304905819977938,3.46920536387955
80,16,ode,cov_VcCL,structural_other,0.02,100,-5.12641186975,3.860852036849504,26.105366515749978,44.10393513691401,65.47433184935005
80,16,ode,var_CL,structural_other,0.1,100,-5.89107277635003,-6.333645628527999,11.492866384300033,17.84036840330284,29.787137578689997
80,16,ode,var_Vc,structural_other,0.1,100,-31.2675680132,-29.999465065044,31.449531978399985,34.33809739411349,52.15096562343001
300,1,linCmt,TVCL,structural_intercept,0.6,100,0.3601821575698513,0.27837456779520403,1.2058182811839533,3.749038965618505,3.124838800804646
300,1,linCmt,TVVc,structural_intercept,20,100,1.8848712011432944,1.9511220846207937,2.128072021917884,3.271651943706374,4.759242589212049
300,1,linCmt,ResErr,structural_other,0.1,100,11.165021836999994,11.370408664199996,11.165021836999994,11.59299864694954,14.191483849799999
300,1,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
300,1,linCmt,TVQ,structural_other,1.8,100,3.1657676746047096,3.167450676051141,3.1657676746047096,3.2451302078147592,3.988564681665574
300,1,linCmt,TVVp,structural_other,80,100,1.0759720815676221,1.082482926103383,1.0759720815676221,1.2294048909574657,1.84259117039993
300,1,linCmt,cov_VcCL,structural_other,0.02,100,-7.4454006944999955,-7.1038556315035,19.618229154250006,24.894236925718996,38.38822795920002
300,1,linCmt,var_CL,structural_other,0.1,100,-1.8831172188499972,-1.9647707945270074,5.606076548350006,8.832833401551374,15.824598528370002
300,1,linCmt,var_Vc,structural_other,0.1,100,-40.786690480399976,-40.41441289743501,40.786690480399976,41.3644754059394,51.17020102681003
300,1,ode,TVCL,structural_intercept,0.6,100,0.35567760788520386,0.2708770557618955,1.205944013954454,3.7478480823128506,3.1190214060353263
300,1,ode,TVVc,structural_intercept,20,100,1.8886820303281926,1.9495469173153832,2.0614672313286153,3.2689055654992987,4.7712120256496124
300,1,ode,ResErr,structural_other,0.1,100,11.160493885999996,11.302163151909994,11.160493885999996,11.535406539523223,14.429120333399991
300,1,ode,TVKA,structural_other,0.7,100,0,0,0,0,0
300,1,ode,TVQ,structural_other,1.8,100,3.196650523738557,3.16327084549176,3.196650523738557,3.240151220426811,4.005618028829602
300,1,ode,TVVp,structural_other,80,100,1.0913990761054304,1.085410310212548,1.0913990761054304,1.2326069113777147,1.8335801444608952
300,1,ode,cov_VcCL,structural_other,0.02,100,-7.350085915750021,-7.0383214607495,19.52790213024999,24.9141185173509,38.95383831590001
300,1,ode,var_CL,structural_other,0.1,100,-1.6921981964499873,-1.9626576891050038,5.6344233194499935,8.81931302557095,15.805018955260008
300,1,ode,var_Vc,structural_other,0.1,100,-41.05677006795001,-40.236138367183,41.05677006795001,41.16054478099412,50.87201038938001
300,2,linCmt,VcSEX,covariate_beta,0.4054651081081644,100,-6.5442895164201875,-7.4551417674071665,8.25537926572232,13.21958835386613,21.475261930512605
300,2,linCmt,TVCL,structural_intercept,0.6,100,-0.06635447590087422,0.2422413139762817,1.4413294854965046,3.0911378400199903,3.5226718703077595
300,2,linCmt,TVVc,structural_intercept,20,100,2.354595833394253,2.74238644201749,2.446175132370767,4.185876114858892,7.225945701339989
300,2,linCmt,ResErr,structural_other,0.1,100,8.179152700499994,8.321477765989993,8.179152700499994,8.790204845835634,11.9286174399
300,2,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
300,2,linCmt,TVQ,structural_other,1.8,100,2.364579997163243,2.339203510964517,2.364579997163243,2.535062185292843,3.6334701463301684
300,2,linCmt,TVVp,structural_other,80,100,0.5875181819057573,0.5764541974951684,0.6566871312733191,0.8757826050490337,1.382001878471098
300,2,linCmt,cov_VcCL,structural_other,0.02,100,0.39413596724999567,0.6226080898049985,14.02006842425002,21.949830815930067,39.10075491875
300,2,linCmt,var_CL,structural_other,0.1,100,0.6131188400000098,0.2864424912479956,5.550283651700017,7.669839635131299,12.003363848400012
300,2,linCmt,var_Vc,structural_other,0.1,100,-26.01902745229999,-24.951981695026003,26.01902745229999,26.60458432299377,34.33667286425001
